Country,Year,Month,age,Value
Cyprus,2020,04 ,Y_LT25,214.8
Cyprus,2020,05 ,TOTAL,352.90000000000003
Cyprus,2020,05 ,Y25-74,302.1
Cyprus,2020,05 ,Y_LT25,214.8
Cyprus,2020,06 ,TOTAL,348.0
Cyprus,2020,06 ,Y25-74,293.5
Cyprus,2020,06 ,Y_LT25,214.8
Czech Republic,2010,01 ,TOTAL,2533.8
Czech Republic,2010,01 ,Y25-74,2027.5
Czech Republic,2010,01 ,Y_LT25,678.6
Czech Republic,2010,02 ,TOTAL,2598.7
Czech Republic,2010,02 ,Y25-74,2113.1000000000004
Czech Republic,2010,02 ,Y_LT25,654.9000000000001
Czech Republic,2010,03 ,TOTAL,2489.9
Czech Republic,2010,03 ,Y25-74,2037.8999999999999
Czech Republic,2010,03 ,Y_LT25,614.1
Czech Republic,2010,04 ,TOTAL,2376.7999999999997
Czech Republic,2010,04 ,Y25-74,1939.8999999999999
Czech Republic,2010,04 ,Y_LT25,594.5
Czech Republic,2010,05 ,TOTAL,2374.6000000000004
Czech Republic,2010,05 ,Y25-74,1928.5
Czech Republic,2010,05 ,Y_LT25,604.2
Czech Republic,2010,06 ,TOTAL,2299.7
Czech Republic,2010,06 ,Y25-74,1854.6000000000001
Czech Republic,2010,06 ,Y_LT25,600.2
Czech Republic,2010,07 ,TOTAL,2350.0
Czech Republic,2010,07 ,Y25-74,1904.0000000000002
Czech Republic,2010,07 ,Y_LT25,599.6000000000001
Czech Republic,2010,08 ,TOTAL,2329.2
Czech Republic,2010,08 ,Y25-74,1862.6000000000001
Czech Republic,2010,08 ,Y_LT25,627.5
Czech Republic,2010,09 ,TOTAL,2246.4
Czech Republic,2010,09 ,Y25-74,1806.3999999999999
Czech Republic,2010,09 ,Y_LT25,591.7
Czech Republic,2010,10 ,TOTAL,2284.2
Czech Republic,2010,10 ,Y25-74,1853.4
Czech Republic,2010,10 ,Y_LT25,581.2
Czech Republic,2010,11 ,TOTAL,2245.0
Czech Republic,2010,11 ,Y25-74,1813.1999999999998
Czech Republic,2010,11 ,Y_LT25,581.7
Czech Republic,2010,12 ,TOTAL,2251.2
Czech Republic,2010,12 ,Y25-74,1847.2
Czech Republic,2010,12 ,Y_LT25,548.1
Czech Republic,2011,01 ,TOTAL,2273.5
Czech Republic,2011,01 ,Y25-74,1879.2999999999997
Czech Republic,2011,01 ,Y_LT25,544.0999999999999
Czech Republic,2011,02 ,TOTAL,2288.5
Czech Republic,2011,02 ,Y25-74,1862.6999999999998
Czech Republic,2011,02 ,Y_LT25,585.3
Czech Republic,2011,03 ,TOTAL,2210.7
Czech Republic,2011,03 ,Y25-74,1841.0999999999997
Czech Republic,2011,03 ,Y_LT25,512.3
Czech Republic,2011,04 ,TOTAL,2219.9
Czech Republic,2011,04 ,Y25-74,1811.2
Czech Republic,2011,04 ,Y_LT25,565.6
Czech Republic,2011,05 ,TOTAL,2169.3
Czech Republic,2011,05 ,Y25-74,1756.5000000000002
Czech Republic,2011,05 ,Y_LT25,567.9
Czech Republic,2011,06 ,TOTAL,2177.2
Czech Republic,2011,06 ,Y25-74,1756.5
Czech Republic,2011,06 ,Y_LT25,580.6
Czech Republic,2011,07 ,TOTAL,2144.5
Czech Republic,2011,07 ,Y25-74,1711.3000000000002
Czech Republic,2011,07 ,Y_LT25,590.7
Czech Republic,2011,08 ,TOTAL,2088.1
Czech Republic,2011,08 ,Y25-74,1674.3
Czech Republic,2011,08 ,Y_LT25,562.5
Czech Republic,2011,09 ,TOTAL,2122.2
Czech Republic,2011,09 ,Y25-74,1710.2
Czech Republic,2011,09 ,Y_LT25,566.3
Czech Republic,2011,10 ,TOTAL,2115.0
Czech Republic,2011,10 ,Y25-74,1714.3
Czech Republic,2011,10 ,Y_LT25,558.6
Czech Republic,2011,11 ,TOTAL,2060.6
Czech Republic,2011,11 ,Y25-74,1646.5
Czech Republic,2011,11 ,Y_LT25,568.9
Czech Republic,2011,12 ,TOTAL,2109.9
Czech Republic,2011,12 ,Y25-74,1701.8999999999999
Czech Republic,2011,12 ,Y_LT25,565.3
Czech Republic,2012,01 ,TOTAL,2179.8
Czech Republic,2012,01 ,Y25-74,1737.1000000000001
Czech Republic,2012,01 ,Y_LT25,608.6999999999999
Czech Republic,2012,02 ,TOTAL,2273.4
Czech Republic,2012,02 ,Y25-74,1830.0
Czech Republic,2012,02 ,Y_LT25,611.2
Czech Republic,2012,03 ,TOTAL,2246.4
Czech Republic,2012,03 ,Y25-74,1817.3
Czech Republic,2012,03 ,Y_LT25,589.3
Czech Republic,2012,04 ,TOTAL,2234.0
Czech Republic,2012,04 ,Y25-74,1807.6999999999998
Czech Republic,2012,04 ,Y_LT25,587.3
Czech Republic,2012,05 ,TOTAL,2187.8
Czech Republic,2012,05 ,Y25-74,1730.9
Czech Republic,2012,05 ,Y_LT25,627.6000000000001
Czech Republic,2012,06 ,TOTAL,2183.5
Czech Republic,2012,06 ,Y25-74,1737.9000000000003
Czech Republic,2012,06 ,Y_LT25,611.2
Czech Republic,2012,07 ,TOTAL,2265.4000000000005
Czech Republic,2012,07 ,Y25-74,1840.7
Czech Republic,2012,07 ,Y_LT25,578.7
Czech Republic,2012,08 ,TOTAL,2308.8999999999996
Czech Republic,2012,08 ,Y25-74,1843.9
Czech Republic,2012,08 ,Y_LT25,637.8
Czech Republic,2012,09 ,TOTAL,2231.5999999999995
Czech Republic,2012,09 ,Y25-74,1785.8
Czech Republic,2012,09 ,Y_LT25,613.8
Czech Republic,2012,10 ,TOTAL,2341.1000000000004
Czech Republic,2012,10 ,Y25-74,1888.8
Czech Republic,2012,10 ,Y_LT25,621.1
Czech Republic,2012,11 ,TOTAL,2390.0
Czech Republic,2012,11 ,Y25-74,1931.2999999999997
Czech Republic,2012,11 ,Y_LT25,631.7
Czech Republic,2012,12 ,TOTAL,2295.3
Czech Republic,2012,12 ,Y25-74,1863.1
Czech Republic,2012,12 ,Y_LT25,599.0
Czech Republic,2013,01 ,TOTAL,2325.9
Czech Republic,2013,01 ,Y25-74,1903.2
Czech Republic,2013,01 ,Y_LT25,585.0
Czech Republic,2013,02 ,TOTAL,2436.2
Czech Republic,2013,02 ,Y25-74,1991.1
Czech Republic,2013,02 ,Y_LT25,616.8
Czech Republic,2013,03 ,TOTAL,2362.0
Czech Republic,2013,03 ,Y25-74,1929.0
Czech Republic,2013,03 ,Y_LT25,595.1000000000001
Czech Republic,2013,04 ,TOTAL,2293.5999999999995
Czech Republic,2013,04 ,Y25-74,1870.8999999999999
Czech Republic,2013,04 ,Y_LT25,585.3
Czech Republic,2013,05 ,TOTAL,2330.8
Czech Republic,2013,05 ,Y25-74,1928.8
Czech Republic,2013,05 ,Y_LT25,554.4
Czech Republic,2013,06 ,TOTAL,2179.8
Czech Republic,2013,06 ,Y25-74,1802.1
Czech Republic,2013,06 ,Y_LT25,527.8
Czech Republic,2013,07 ,TOTAL,2238.1
Czech Republic,2013,07 ,Y25-74,1822.3000000000002
Czech Republic,2013,07 ,Y_LT25,572.5
Czech Republic,2013,08 ,TOTAL,2301.3999999999996
Czech Republic,2013,08 ,Y25-74,1863.8999999999999
Czech Republic,2013,08 ,Y_LT25,608.2
Czech Republic,2013,09 ,TOTAL,2264.2
Czech Republic,2013,09 ,Y25-74,1843.2
Czech Republic,2013,09 ,Y_LT25,586.0
Czech Republic,2013,10 ,TOTAL,2163.2
Czech Republic,2013,10 ,Y25-74,1756.4
Czech Republic,2013,10 ,Y_LT25,573.7
Czech Republic,2013,11 ,TOTAL,2241.7
Czech Republic,2013,11 ,Y25-74,1804.1000000000001
Czech Republic,2013,11 ,Y_LT25,609.3
Czech Republic,2013,12 ,TOTAL,2211.8
Czech Republic,2013,12 ,Y25-74,1798.9999999999998
Czech Republic,2013,12 ,Y_LT25,572.7
Czech Republic,2014,01 ,TOTAL,2140.0
Czech Republic,2014,01 ,Y25-74,1754.8
Czech Republic,2014,01 ,Y_LT25,541.1
Czech Republic,2014,02 ,TOTAL,2171.8
Czech Republic,2014,02 ,Y25-74,1811.3999999999999
Czech Republic,2014,02 ,Y_LT25,503.59999999999997
Czech Republic,2014,03 ,TOTAL,2175.8
Czech Republic,2014,03 ,Y25-74,1836.0
Czech Republic,2014,03 ,Y_LT25,475.5
Czech Republic,2014,04 ,TOTAL,2027.9
Czech Republic,2014,04 ,Y25-74,1691.7999999999997
Czech Republic,2014,04 ,Y_LT25,474.7
Czech Republic,2014,05 ,TOTAL,1996.1
Czech Republic,2014,05 ,Y25-74,1661.0
Czech Republic,2014,05 ,Y_LT25,472.6
Czech Republic,2014,06 ,TOTAL,1992.8
Czech Republic,2014,06 ,Y25-74,1627.8
Czech Republic,2014,06 ,Y_LT25,513.8
Czech Republic,2014,07 ,TOTAL,1901.2000000000003
Czech Republic,2014,07 ,Y25-74,1536.3000000000002
Czech Republic,2014,07 ,Y_LT25,507.8
Czech Republic,2014,08 ,TOTAL,1998.1000000000001
Czech Republic,2014,08 ,Y25-74,1646.4999999999998
Czech Republic,2014,08 ,Y_LT25,489.3
Czech Republic,2014,09 ,TOTAL,1895.0
Czech Republic,2014,09 ,Y25-74,1563.7
Czech Republic,2014,09 ,Y_LT25,462.6
Czech Republic,2014,10 ,TOTAL,1848.3999999999999
Czech Republic,2014,10 ,Y25-74,1531.8000000000002
Czech Republic,2014,10 ,Y_LT25,438.49999999999994
Czech Republic,2014,11 ,TOTAL,1946.2
Czech Republic,2014,11 ,Y25-74,1595.8000000000002
Czech Republic,2014,11 ,Y_LT25,484.7
Czech Republic,2014,12 ,TOTAL,1896.6
Czech Republic,2014,12 ,Y25-74,1587.3
Czech Republic,2014,12 ,Y_LT25,431.4000000000001
Czech Republic,2015,01 ,TOTAL,1922.5
Czech Republic,2015,01 ,Y25-74,1617.3999999999999
Czech Republic,2015,01 ,Y_LT25,423.2
Czech Republic,2015,02 ,TOTAL,1922.5
Czech Republic,2015,02 ,Y25-74,1603.0
Czech Republic,2015,02 ,Y_LT25,445.6000000000001
Czech Republic,2015,03 ,TOTAL,1857.6999999999998
Czech Republic,2015,03 ,Y25-74,1550.2
Czech Republic,2015,03 ,Y_LT25,427.8
Czech Republic,2015,04 ,TOTAL,1726.1
Czech Republic,2015,04 ,Y25-74,1446.1999999999998
Czech Republic,2015,04 ,Y_LT25,393.7
Czech Republic,2015,05 ,TOTAL,1637.8
Czech Republic,2015,05 ,Y25-74,1383.3000000000002
Czech Republic,2015,05 ,Y_LT25,359.70000000000005
Czech Republic,2015,06 ,TOTAL,1607.7
Czech Republic,2015,06 ,Y25-74,1338.9
Czech Republic,2015,06 ,Y_LT25,380.1
Czech Republic,2015,07 ,TOTAL,1631.5
Czech Republic,2015,07 ,Y25-74,1359.5
Czech Republic,2015,07 ,Y_LT25,384.9
Czech Republic,2015,08 ,TOTAL,1578.0
Czech Republic,2015,08 ,Y25-74,1326.5
Czech Republic,2015,08 ,Y_LT25,355.0
Czech Republic,2015,09 ,TOTAL,1524.6000000000001
Czech Republic,2015,09 ,Y25-74,1264.8000000000002
Czech Republic,2015,09 ,Y_LT25,366.9
Czech Republic,2015,10 ,TOTAL,1512.0
Czech Republic,2015,10 ,Y25-74,1268.8000000000002
Czech Republic,2015,10 ,Y_LT25,353.1
Czech Republic,2015,11 ,TOTAL,1456.8000000000002
Czech Republic,2015,11 ,Y25-74,1226.6
Czech Republic,2015,11 ,Y_LT25,326.9
Czech Republic,2015,12 ,TOTAL,1448.6
Czech Republic,2015,12 ,Y25-74,1222.6
Czech Republic,2015,12 ,Y_LT25,322.80000000000007
Czech Republic,2016,01 ,TOTAL,1450.3000000000002
Czech Republic,2016,01 ,Y25-74,1238.8
Czech Republic,2016,01 ,Y_LT25,309.1
Czech Republic,2016,02 ,TOTAL,1408.0
Czech Republic,2016,02 ,Y25-74,1209.8000000000002
Czech Republic,2016,02 ,Y_LT25,281.8
Czech Republic,2016,03 ,TOTAL,1347.3
Czech Republic,2016,03 ,Y25-74,1151.8000000000002
Czech Republic,2016,03 ,Y_LT25,280.7
Czech Republic,2016,04 ,TOTAL,1328.8000000000002
Czech Republic,2016,04 ,Y25-74,1135.4
Czech Republic,2016,04 ,Y_LT25,276.4
Czech Republic,2016,05 ,TOTAL,1284.6
Czech Republic,2016,05 ,Y25-74,1084.0
Czech Republic,2016,05 ,Y_LT25,287.29999999999995
Czech Republic,2016,06 ,TOTAL,1347.3000000000002
Czech Republic,2016,06 ,Y25-74,1108.8
Czech Republic,2016,06 ,Y_LT25,342.5
Czech Republic,2016,07 ,TOTAL,1371.9
Czech Republic,2016,07 ,Y25-74,1133.1999999999998
Czech Republic,2016,07 ,Y_LT25,337.7
Czech Republic,2016,08 ,TOTAL,1254.8000000000002
Czech Republic,2016,08 ,Y25-74,1025.3
Czech Republic,2016,08 ,Y_LT25,325.3
Czech Republic,2016,09 ,TOTAL,1276.3
Czech Republic,2016,09 ,Y25-74,1073.6999999999998
Czech Republic,2016,09 ,Y_LT25,291.79999999999995
Czech Republic,2016,10 ,TOTAL,1235.0
Czech Republic,2016,10 ,Y25-74,1014.8
Czech Republic,2016,10 ,Y_LT25,314.5
Czech Republic,2016,11 ,TOTAL,1177.5
Czech Republic,2016,11 ,Y25-74,967.3000000000001
Czech Republic,2016,11 ,Y_LT25,305.3
Czech Republic,2016,12 ,TOTAL,1175.5
Czech Republic,2016,12 ,Y25-74,972.5
Czech Republic,2016,12 ,Y_LT25,293.70000000000005
Czech Republic,2017,01 ,TOTAL,1160.9
Czech Republic,2017,01 ,Y25-74,986.9
Czech Republic,2017,01 ,Y_LT25,250.0
Czech Republic,2017,02 ,TOTAL,1124.2
Czech Republic,2017,02 ,Y25-74,940.6999999999999
Czech Republic,2017,02 ,Y_LT25,264.3
Czech Republic,2017,03 ,TOTAL,1069.7
Czech Republic,2017,03 ,Y25-74,894.5000000000001
Czech Republic,2017,03 ,Y_LT25,254.1
Czech Republic,2017,04 ,TOTAL,1072.7000000000003
Czech Republic,2017,04 ,Y25-74,900.5
Czech Republic,2017,04 ,Y_LT25,250.4
Czech Republic,2017,05 ,TOTAL,968.9
Czech Republic,2017,05 ,Y25-74,797.5
Czech Republic,2017,05 ,Y_LT25,249.8
Czech Republic,2017,06 ,TOTAL,950.3
Czech Republic,2017,06 ,Y25-74,784.1999999999999
Czech Republic,2017,06 ,Y_LT25,239.2
Czech Republic,2017,07 ,TOTAL,938.8999999999999
Czech Republic,2017,07 ,Y25-74,775.8000000000001
Czech Republic,2017,07 ,Y_LT25,236.89999999999998
Czech Republic,2017,08 ,TOTAL,911.1000000000001
Czech Republic,2017,08 ,Y25-74,749.0
Czech Republic,2017,08 ,Y_LT25,231.1
Czech Republic,2017,09 ,TOTAL,878.1000000000001
Czech Republic,2017,09 ,Y25-74,727.3
Czech Republic,2017,09 ,Y_LT25,215.7
Czech Republic,2017,10 ,TOTAL,847.1000000000001
Czech Republic,2017,10 ,Y25-74,704.6
Czech Republic,2017,10 ,Y_LT25,203.40000000000003
Czech Republic,2017,11 ,TOTAL,805.2
Czech Republic,2017,11 ,Y25-74,697.4
Czech Republic,2017,11 ,Y_LT25,156.3
Czech Republic,2017,12 ,TOTAL,781.5
Czech Republic,2017,12 ,Y25-74,676.5999999999999
Czech Republic,2017,12 ,Y_LT25,156.3
Czech Republic,2018,01 ,TOTAL,808.4
Czech Republic,2018,01 ,Y25-74,681.9000000000001
Czech Republic,2018,01 ,Y_LT25,185.8
Czech Republic,2018,02 ,TOTAL,818.7
Czech Republic,2018,02 ,Y25-74,677.8
Czech Republic,2018,02 ,Y_LT25,203.0
Czech Republic,2018,03 ,TOTAL,740.4000000000001
Czech Republic,2018,03 ,Y25-74,632.4000000000001
Czech Republic,2018,03 ,Y_LT25,161.6
Czech Republic,2018,04 ,TOTAL,746.6
Czech Republic,2018,04 ,Y25-74,616.9
Czech Republic,2018,04 ,Y_LT25,193.29999999999998
Czech Republic,2018,05 ,TOTAL,737.4000000000001
Czech Republic,2018,05 ,Y25-74,609.7
Czech Republic,2018,05 ,Y_LT25,192.09999999999997
Czech Republic,2018,06 ,TOTAL,743.3
Czech Republic,2018,06 ,Y25-74,618.0
Czech Republic,2018,06 ,Y_LT25,186.70000000000002
Czech Republic,2018,07 ,TOTAL,750.5999999999999
Czech Republic,2018,07 ,Y25-74,630.2
Czech Republic,2018,07 ,Y_LT25,177.7
Czech Republic,2018,08 ,TOTAL,786.6
Czech Republic,2018,08 ,Y25-74,659.1999999999999
Czech Republic,2018,08 ,Y_LT25,185.7
Czech Republic,2018,09 ,TOTAL,719.8000000000001
Czech Republic,2018,09 ,Y25-74,595.4
Czech Republic,2018,09 ,Y_LT25,182.09999999999997
Czech Republic,2018,10 ,TOTAL,676.5999999999999
Czech Republic,2018,10 ,Y25-74,577.7
Czech Republic,2018,10 ,Y_LT25,147.2
Czech Republic,2018,11 ,TOTAL,649.7
Czech Republic,2018,11 ,Y25-74,548.0
Czech Republic,2018,11 ,Y_LT25,148.39999999999998
Czech Republic,2018,12 ,TOTAL,720.6
Czech Republic,2018,12 ,Y25-74,601.4
Czech Republic,2018,12 ,Y_LT25,174.9
Czech Republic,2019,01 ,TOTAL,701.3
Czech Republic,2019,01 ,Y25-74,599.3000000000001
Czech Republic,2019,01 ,Y_LT25,154.89999999999998
Czech Republic,2019,02 ,TOTAL,651.7
Czech Republic,2019,02 ,Y25-74,547.8
Czech Republic,2019,02 ,Y_LT25,155.0
Czech Republic,2019,03 ,TOTAL,703.2
Czech Republic,2019,03 ,Y25-74,585.9
Czech Republic,2019,03 ,Y_LT25,170.2
Czech Republic,2019,04 ,TOTAL,674.5
Czech Republic,2019,04 ,Y25-74,562.4
Czech Republic,2019,04 ,Y_LT25,170.0
Czech Republic,2019,05 ,TOTAL,674.5999999999999
Czech Republic,2019,05 ,Y25-74,570.6
Czech Republic,2019,05 ,Y_LT25,153.60000000000002
Czech Republic,2019,06 ,TOTAL,622.0
Czech Republic,2019,06 ,Y25-74,518.1
Czech Republic,2019,06 ,Y_LT25,156.8
Czech Republic,2019,07 ,TOTAL,697.2
Czech Republic,2019,07 ,Y25-74,594.2
Czech Republic,2019,07 ,Y_LT25,157.2
Czech Republic,2019,08 ,TOTAL,676.5
Czech Republic,2019,08 ,Y25-74,587.1
Czech Republic,2019,08 ,Y_LT25,134.2
Czech Republic,2019,09 ,TOTAL,698.0
Czech Republic,2019,09 ,Y25-74,601.3
Czech Republic,2019,09 ,Y_LT25,143.39999999999998
Czech Republic,2019,10 ,TOTAL,690.7
Czech Republic,2019,10 ,Y25-74,591.1999999999999
Czech Republic,2019,10 ,Y_LT25,150.7
Czech Republic,2019,11 ,TOTAL,683.6
Czech Republic,2019,11 ,Y25-74,599.2
Czech Republic,2019,11 ,Y_LT25,128.8
Czech Republic,2019,12 ,TOTAL,652.7
Czech Republic,2019,12 ,Y25-74,570.4000000000001
Czech Republic,2019,12 ,Y_LT25,124.89999999999999
Czech Republic,2020,01 ,TOTAL,680.6
Czech Republic,2020,01 ,Y25-74,582.8000000000001
Czech Republic,2020,01 ,Y_LT25,147.39999999999998
Czech Republic,2020,02 ,TOTAL,653.9000000000001
Czech Republic,2020,02 ,Y25-74,561.2
Czech Republic,2020,02 ,Y_LT25,140.5
Czech Republic,2020,03 ,TOTAL,666.3
Czech Republic,2020,03 ,Y25-74,571.2
Czech Republic,2020,03 ,Y_LT25,148.6
Czech Republic,2020,04 ,TOTAL,715.8
Czech Republic,2020,04 ,Y25-74,617.9
Czech Republic,2020,04 ,Y_LT25,156.0
Czech Republic,2020,05 ,TOTAL,780.6000000000001
Czech Republic,2020,05 ,Y25-74,663.2
Czech Republic,2020,05 ,Y_LT25,186.1
Czech Republic,2020,06 ,TOTAL,839.0
Czech Republic,2020,06 ,Y25-74,706.3
Czech Republic,2020,06 ,Y_LT25,207.10000000000002
Denmark,2010,01 ,TOTAL,1349.4
Denmark,2010,01 ,Y25-74,962.1999999999999
Denmark,2010,01 ,Y_LT25,522.8000000000001
Denmark,2010,02 ,TOTAL,1426.0
Denmark,2010,02 ,Y25-74,1019.0999999999999
Denmark,2010,02 ,Y_LT25,533.6000000000001
Denmark,2010,03 ,TOTAL,1441.6
Denmark,2010,03 ,Y25-74,1024.3
Denmark,2010,03 ,Y_LT25,538.3000000000001
Denmark,2010,04 ,TOTAL,1429.0
Denmark,2010,04 ,Y25-74,1018.4
Denmark,2010,04 ,Y_LT25,528.0
Denmark,2010,05 ,TOTAL,1402.6
Denmark,2010,05 ,Y25-74,999.1999999999999
Denmark,2010,05 ,Y_LT25,524.8
Denmark,2010,06 ,TOTAL,1414.5
Denmark,2010,06 ,Y25-74,1011.0999999999999
Denmark,2010,06 ,Y_LT25,524.7
Denmark,2010,07 ,TOTAL,1415.6
Denmark,2010,07 ,Y25-74,999.1999999999999
Denmark,2010,07 ,Y_LT25,552.4
Denmark,2010,08 ,TOTAL,1407.1
Denmark,2010,08 ,Y25-74,973.8999999999999
Denmark,2010,08 ,Y_LT25,560.7
Denmark,2010,09 ,TOTAL,1406.1
Denmark,2010,09 ,Y25-74,968.6
Denmark,2010,09 ,Y_LT25,562.6
Denmark,2010,10 ,TOTAL,1405.3
Denmark,2010,10 ,Y25-74,972.6999999999999
Denmark,2010,10 ,Y_LT25,556.5
Denmark,2010,11 ,TOTAL,1409.3
Denmark,2010,11 ,Y25-74,989.9
Denmark,2010,11 ,Y_LT25,550.9000000000001
Denmark,2010,12 ,TOTAL,1437.8999999999999
Denmark,2010,12 ,Y25-74,1021.9
Denmark,2010,12 ,Y_LT25,547.2
Denmark,2011,01 ,TOTAL,1447.4
Denmark,2011,01 ,Y25-74,1030.4
Denmark,2011,01 ,Y_LT25,555.7
Denmark,2011,02 ,TOTAL,1467.2
Denmark,2011,02 ,Y25-74,1033.5
Denmark,2011,02 ,Y_LT25,565.0
Denmark,2011,03 ,TOTAL,1416.8
Denmark,2011,03 ,Y25-74,971.2000000000002
Denmark,2011,03 ,Y_LT25,571.1
Denmark,2011,04 ,TOTAL,1388.2999999999997
Denmark,2011,04 ,Y25-74,955.0
Denmark,2011,04 ,Y_LT25,566.7
Denmark,2011,05 ,TOTAL,1356.8
Denmark,2011,05 ,Y25-74,917.0999999999999
Denmark,2011,05 ,Y_LT25,568.1
Denmark,2011,06 ,TOTAL,1382.0
Denmark,2011,06 ,Y25-74,928.8
Denmark,2011,06 ,Y_LT25,576.0
Denmark,2011,07 ,TOTAL,1406.0
Denmark,2011,07 ,Y25-74,935.0000000000001
Denmark,2011,07 ,Y_LT25,606.2
Denmark,2011,08 ,TOTAL,1405.1000000000001
Denmark,2011,08 ,Y25-74,937.0
Denmark,2011,08 ,Y_LT25,604.2
Denmark,2011,09 ,TOTAL,1413.5
Denmark,2011,09 ,Y25-74,947.8
Denmark,2011,09 ,Y_LT25,604.2
Denmark,2011,10 ,TOTAL,1411.9
Denmark,2011,10 ,Y25-74,972.1999999999999
Denmark,2011,10 ,Y_LT25,565.3
Denmark,2011,11 ,TOTAL,1421.5
Denmark,2011,11 ,Y25-74,994.6
Denmark,2011,11 ,Y_LT25,557.3999999999999
Denmark,2011,12 ,TOTAL,1420.3
Denmark,2011,12 ,Y25-74,990.3
Denmark,2011,12 ,Y_LT25,559.3
Denmark,2012,01 ,TOTAL,1425.8
Denmark,2012,01 ,Y25-74,991.3
Denmark,2012,01 ,Y_LT25,573.6
Denmark,2012,02 ,TOTAL,1440.5
Denmark,2012,02 ,Y25-74,994.7
Denmark,2012,02 ,Y_LT25,579.8
Denmark,2012,03 ,TOTAL,1451.1000000000001
Denmark,2012,03 ,Y25-74,1021.0
Denmark,2012,03 ,Y_LT25,571.2
Denmark,2012,04 ,TOTAL,1463.4
Denmark,2012,04 ,Y25-74,1021.1999999999998
Denmark,2012,04 ,Y_LT25,574.3
Denmark,2012,05 ,TOTAL,1470.6
Denmark,2012,05 ,Y25-74,1029.6
Denmark,2012,05 ,Y_LT25,573.3000000000001
Denmark,2012,06 ,TOTAL,1445.3
Denmark,2012,06 ,Y25-74,1019.9999999999999
Denmark,2012,06 ,Y_LT25,563.2
Denmark,2012,07 ,TOTAL,1425.5
Denmark,2012,07 ,Y25-74,1019.0000000000001
Denmark,2012,07 ,Y_LT25,525.2
Denmark,2012,08 ,TOTAL,1417.1999999999998
Denmark,2012,08 ,Y25-74,1019.0
Denmark,2012,08 ,Y_LT25,521.7
Denmark,2012,09 ,TOTAL,1397.4
Denmark,2012,09 ,Y25-74,995.5999999999999
Denmark,2012,09 ,Y_LT25,523.5
Denmark,2012,10 ,TOTAL,1361.4
Denmark,2012,10 ,Y25-74,959.6999999999999
Denmark,2012,10 ,Y_LT25,513.7
Denmark,2012,11 ,TOTAL,1327.0
Denmark,2012,11 ,Y25-74,942.7
Denmark,2012,11 ,Y_LT25,504.29999999999995
Denmark,2012,12 ,TOTAL,1357.8000000000002
Denmark,2012,12 ,Y25-74,964.1
Denmark,2012,12 ,Y_LT25,510.3
Denmark,2013,01 ,TOTAL,1381.1
Denmark,2013,01 ,Y25-74,996.1
Denmark,2013,01 ,Y_LT25,507.4
Denmark,2013,02 ,TOTAL,1386.2
Denmark,2013,02 ,Y25-74,997.0
Denmark,2013,02 ,Y_LT25,511.2
Denmark,2013,03 ,TOTAL,1382.8000000000002
Denmark,2013,03 ,Y25-74,1003.2999999999998
Denmark,2013,03 ,Y_LT25,504.6
Denmark,2013,04 ,TOTAL,1342.1000000000001
Denmark,2013,04 ,Y25-74,981.3
Denmark,2013,04 ,Y_LT25,473.3
Denmark,2013,05 ,TOTAL,1330.5
Denmark,2013,05 ,Y25-74,972.6000000000001
Denmark,2013,05 ,Y_LT25,472.29999999999995
Denmark,2013,06 ,TOTAL,1294.9
Denmark,2013,06 ,Y25-74,937.4000000000001
Denmark,2013,06 ,Y_LT25,474.79999999999995
Denmark,2013,07 ,TOTAL,1321.9
Denmark,2013,07 ,Y25-74,946.1
Denmark,2013,07 ,Y_LT25,504.3
Denmark,2013,08 ,TOTAL,1321.9
Denmark,2013,08 ,Y25-74,930.0
Denmark,2013,08 ,Y_LT25,513.0
Denmark,2013,09 ,TOTAL,1276.8000000000002
Denmark,2013,09 ,Y25-74,902.5999999999999
Denmark,2013,09 ,Y_LT25,503.59999999999997
Denmark,2013,10 ,TOTAL,1278.1
Denmark,2013,10 ,Y25-74,895.5
Denmark,2013,10 ,Y_LT25,495.99999999999994
Denmark,2013,11 ,TOTAL,1253.2000000000003
Denmark,2013,11 ,Y25-74,887.0000000000001
Denmark,2013,11 ,Y_LT25,488.7
Denmark,2013,12 ,TOTAL,1307.8
Denmark,2013,12 ,Y25-74,912.4
Denmark,2013,12 ,Y_LT25,506.1
Denmark,2014,01 ,TOTAL,1289.6000000000001
Denmark,2014,01 ,Y25-74,895.1000000000001
Denmark,2014,01 ,Y_LT25,519.4
Denmark,2014,02 ,TOTAL,1288.9
Denmark,2014,02 ,Y25-74,901.4999999999999
Denmark,2014,02 ,Y_LT25,513.8
Denmark,2014,03 ,TOTAL,1238.1
Denmark,2014,03 ,Y25-74,868.6999999999999
Denmark,2014,03 ,Y_LT25,503.40000000000003
Denmark,2014,04 ,TOTAL,1208.6999999999998
Denmark,2014,04 ,Y25-74,862.1
Denmark,2014,04 ,Y_LT25,466.2999999999999
Denmark,2014,05 ,TOTAL,1219.1
Denmark,2014,05 ,Y25-74,854.7
Denmark,2014,05 ,Y_LT25,473.5999999999999
Denmark,2014,06 ,TOTAL,1230.4
Denmark,2014,06 ,Y25-74,872.8000000000002
Denmark,2014,06 ,Y_LT25,471.49999999999994
Denmark,2014,07 ,TOTAL,1260.5
Denmark,2014,07 ,Y25-74,887.4
Denmark,2014,07 ,Y_LT25,487.6
Denmark,2014,08 ,TOTAL,1267.6999999999998
